# scale_pdf := (lambda >= 0) ? ( pdf * (lambda^2 + pi^2) ) : ( pdf * sqrt(2 pi) * exp(sigma) / sqrt(sigma) )
# sigma := exp(-lambda-1)
lambda,scaled_pdf,error
33,1.1707511501348086708327018412965227013728932562408142035258336370918007373067027030273422996827721465512332074315984119784654178805014550996852513771017413350426551322273,9.65111744e-161
33.25,1.1699082367396581935412802879205218921952572922613039884524815581703323004580491745283668749065142767337302485955489720406060413680165787139804304671292897949872505264707,9.79658211e-161
33.5,1.1690742991960250043642361229723251623432829872810730826767600341018836241469433813467103866600393695958659046780970227752766194183153854893771159824975675420687289462651,9.94311230e-161
33.75,1.1682491964470297511930742796291288084026331466840034690397723475957454116577415519664429117758526182849389060364064038952237086209614479505133344903297948035551235779278,1.00907721e-160
34,1.1674327902130289187339181503878217446523865804544811377140016989835700492781389781641603602355649216801695431134975881034869806147743188565065961320819891469561640905062,1.02395298e-160
34.25,1.1666249449314835494208574569518597084556628775647192491464478233429725250917720163082747671936087505829863878818753353372001833562671650966984466443238199857651646400097,1.03893853e-160
34.5,1.1658255276979582957745980927451109750806311914196965566281446240500584117100786305316652182698047035681880980217138492118039634192319236674106580538769266663077545041224,1.31754618e-161
34.75,1.1650344082082551534077809008079510907190829885055643071487798453501543980011684754352193876146973434989499963396498269781946016326301338170137553020024739263932237918199,1.33655264e-161
35,1.1642514587016831668305359728764908931236849844004320868010751517595310690316867160517997647466729697293042534888232290603995206427500802331159167952151777520849725336297,1.35569633e-161
35.25,1.1634765539054626770914283373198406465335050622875363592696597105076471176140648157049977010973839146739948626206474761873706292148336418332380627426160808302200450445902,1.37497724e-161
35.5,1.16270957098026026042826412136403489868756433989506987973396169146272122375410606683864208147201160329698327259979064827287507013471309363046007424481616111365788147454,1.39439539e-161
35.75,1.1619503894668483625537953831558503851266438567129496808588494154908468809204598172192895132764887663770500157290819962926613041109566329510262086318380052124557103086371,1.41395078e-161
36,1.1611988912338817384983175562283873368894561593333350630647366094099927593138543254035661860670899374849648100074869108353402008086635723249391668657230289351942191857399,1.43364339e-161
36.25,1.1604549604267811398698174579739951206357426713166451580093174663721200407743332732652650166391374366994336889517517646836458133547209642054916942875234543691879890256705,1.45347323e-161
36.5,1.1597184834177132288269321093516616629732408530828171633175034066384527012017296634441377779403413601150130580711733925275902930425452538565244117405377331403773821665494,1.47344030e-161
36.75,1.1589893487566544217206308621579368706670021273931598106821391687825529622341409289149688219293474073656646624350633642855179061278997216269434444516866631149214806967745,1.49354461e-161
37,1.1582674471235252576867651935086160170023079943834652667827477580837223479522142822761768624585689387435457306485555636810077363982551371607851143293950419750066692049009,1.51378614e-161
37.25,1.1575526712813809324609566118777192666301143728208593448850705278755378830874587910860546827856509912274216395343828644305318211233779153081206831421998538225778040680863,1.53416491e-161
37.5,1.1568449160306428207574227816030248931790642308184147854912562731231559255433906503061429390412551050686988103116950424412364158760637086056116263493628019281951987346577,1.55468091e-161
37.75,1.1561440781643551184167751004263696097205833025156566988429594031732689972973204460255048336116518013092536693763641616105585482288742548816838047249937095028049089314241,1.57533413e-161
38,1.1554500564244501560776912008047398280403396610459981675463607256586650653397866293883514620130484095705605222805330003912798773742038187927068956532008445408231397053066,1.59612459e-161
38.25,1.1547627514590054583334997292560698957086113944443891079302160030049528329327979562606663134684835949345939791054455640314064058181595027558809632808183150571979562643571,1.61705228e-161
38.5,1.1540820657804752361489720115560059075036963134493822415495335300367618654946438082297851122082289895432720231390740148923120664582272398419731923015779685253424945557177,1.63811720e-161
38.75,1.1534079037248786965826629301226793523906352299070047445619445723755475993788509726127649489329124723937834460043977065294654066478024544917963276384738690256852071779744,1.65931935e-161
39,1.1527401714119273242508959901898534233416681992773567473907340173498811376915770976480019831885034773736637410154523124609227492834301415378828740218834877696350713480258,1.68065874e-161
39.25,1.152078776706073125891516305801407366889331994539594741034017405518822224039912739551593248029438246857634241534958501736577455863344312587190848469656686922491125576412,1.70213535e-161
39.5,1.1514236291784597259298149587190956566080601543220508932672864331663861190741412622111001072306617704301839938920093090037494942117824708887697775912987159608222293665802,1.72374919e-161
39.75,1.1507746400697581508274490166965339554252561099298763969873001519552980444863339965411353017134312860048071306890376615289324530447798465887718558173045105095668382790234,1.74550027e-161
40,1.1501317222538691374863050822145514912063524460721938701602777538241034971821429696822945911353317854149987748412574244173593763711551960420062397994834243723432336399276,1.76738857e-161
40.25,1.1494947902024738408788426248524462422787572925266014464743415627019967058765098834093853037550713712938655041993970427347227601769854225484561658645290287185754297108777,1.78941411e-161
40.5,1.1488637599504148936523421544831703653225726758744440241889290068896287456352524703187208436309422307925681388414292175419670415903959552424733652864744704297972705614725,1.81157688e-161
40.75,1.1482385490618898814054101212343957561201657759905483406083911444112057882860374743577997434189155869495762926020004822937247328076908790436937886620338800089652216777558,1.83387687e-161
41,1.147619076597439437753127143423369156876123822054441049862150095296031859409040444186888451847340350225957744103446568420075227645002809412693228556987759939481756288451,1.85631410e-161
41.25,1.1470052630817123296334820355998803451184448573402009548624979485562626837586082290157822086377952810797219895050446556404351298759439653255493882805780201952400874048882,1.87888856e-161
41.5,1.1463970304719900923410681179095533847147676649313501775024476993496237055433653842566338387081472122104461561387130531657110128186150936315218045403213031223400932402316,1.90160025e-161
41.75,1.1457943021274539825824554460336895519297783710688096277322774407604824061257490376490634274118799062280251833100525097245334903511699797481062624760511181412786284531419,1.92444917e-161
42,1.1451970027791772437822932052825516947131024212071836364702046430420111866658656604938875492195500835872357487573978122238357023146630736029631989044721339559522073750109,1.94743533e-161
42.25,1.1446050585008259185303871227526537016008549791478096451440603387798540944621123661015385187573337594991768255765792514283559912937841630682115987188166280093372920467735,1.97055871e-161
42.5,1.1440183966800516962755654699175834723520950456885792483235197266492005274873249329906265674282640034711354771438308779532073446314660623427731195790932870775487182817987,1.99381932e-161
42.75,1.1434369459905605481775218452195858276087165391857441297411506479234529338634133349684527242395538293650793405646244478443539022849747979542843558499200675091230217655361,2.01721717e-161
43,1.1428606363648411736478668100183940406009085311404136861983050072582354250229630397109786892450041931656244563815976955634210489173510703926503520350100280926384646025607,2.04075224e-161
43.25,1.1422893989675375629440358645166443904230174499235164153160891590792053335950242833967191567824354177538945484894776208857715660411461730832314952924196744297825302082107,2.06442455e-161
43.5,1.1417231661694502657798632320484619472834831933183014419784558889685384229337743660700051357844175533183924774843397349797865354834218906135338078694140152051887253530947,2.08823409e-161
